familia, eluyente1, eluyente2, columna_nombre, columna_usp_code, columna_length, columna_id, columna_particle_size, columna_temperature, columna_flowrate, tiempo_muerto, score
Organic phosphonic acids and derivatives (CHEMONTID:0000419), eluent.1.h2o 0, eluent.2.meoh 0, Waters CORTECS T3, column.usp.code_L1, 100.0, 2.1, 2.7, 40.0, 0.1, 2.205, 0

Organic phosphonic acids and derivatives (CHEMONTID:0000419), eluent.1.h2o 0, eluent.2.meoh 0, Waters CORTECS T3, column.usp.code_L1, 100.0, 2.1, 2.7, 40.0, 0.1, 2.205, 0

Organic phosphonic acids and derivatives (CHEMONTID:0000419), eluent.1.h2o 0, eluent.2.meoh 0, Waters CORTECS T3, column.usp.code_L1, 100.0, 2.1, 2.7, 40.0, 0.15, 1.47, 0

Organic phosphonic acids and derivatives (CHEMONTID:0000419), eluent.1.h2o 0, eluent.2.meoh 0, Waters CORTECS T3, column.usp.code_L1, 100.0, 2.1, 2.7, 40.0, 0.15, 1.47, 0

Organic phosphonic acids and derivatives (CHEMONTID:0000419), eluent.1.h2o 0, eluent.2.meoh 0, Waters CORTECS T3, column.usp.code_L1, 100.0, 2.1, 2.7, 40.0, 0.2, 1.1025, 0

Organic phosphonic acids and derivatives (CHEMONTID:0000419), eluent.1.h2o 0, eluent.2.meoh 0, Waters CORTECS T3, column.usp.code_L1, 100.0, 2.1, 2.7, 40.0, 0.2, 1.1025, 0

Organic phosphonic acids and derivatives (CHEMONTID:0000419), eluent.1.h2o 0, eluent.2.meoh 0, Waters CORTECS T3, column.usp.code_L1, 100.0, 2.1, 2.7, 40.0, 0.2, 1.1025, 0

Organic phosphonic acids and derivatives (CHEMONTID:0000419), eluent.1.h2o 0, eluent.2.meoh 0, Waters CORTECS T3, column.usp.code_L1, 100.0, 2.1, 2.7, 40.0, 0.2, 1.1025, 0

Organic phosphonic acids and derivatives (CHEMONTID:0000419), eluent.1.h2o 0, eluent.2.meoh 0, Waters CORTECS T3, column.usp.code_L1, 100.0, 2.1, 2.7, 40.0, 0.25, 0.882, 0

Organic phosphonic acids and derivatives (CHEMONTID:0000419), eluent.1.h2o 0, eluent.2.meoh 0, Thermo Scientific Accucore C18, column.usp.code_L1, 100.0, 2.1, 2.6, 36.36363636363637, 0.2, 1.1025, 0

Organic phosphonic acids and derivatives (CHEMONTID:0000419), eluent.1.h2o 0, eluent.2.meoh 0, Merck Supelco Ascentis Express C18, column.usp.code_L1, 100.0, 2.1, 5.0, 40.78947368421053, 0.1, 2.205, 0

Organic phosphonic acids and derivatives (CHEMONTID:0000419), eluent.1.h2o 0, eluent.2.meoh 0, Merck Supelco Ascentis Express ES-Cyano, column.usp.code_L10, 100.0, 2.1, 2.7, 40.78947368421053, 0.1, 2.205, 0

Organic phosphonic acids and derivatives (CHEMONTID:0000419), eluent.1.h2o 0, eluent.2.meoh 0, Merck Supelco Ascentis Express F5 (PFP), column.usp.code_L43, 100.0, 2.1, 2.7, 40.78947368421053, 0.1, 2.205, 0

Organic phosphonic acids and derivatives (CHEMONTID:0000419), eluent.1.h2o 0, eluent.2.meoh 0, Merck Supelco Ascentis Express Phenyl-Hexyl, column.usp.code_L11, 100.0, 2.1, 2.7, 40.78947368421053, 0.1, 2.205, 0

Organic phosphonic acids and derivatives (CHEMONTID:0000419), eluent.1.h2o 0, eluent.2.meoh 0, Waters ACQUITY UPLC BEH C18, column.usp.code_L1, 100.0, 2.1, 1.7, 40.54166666666666, 0.1, 2.205, 0

Organic phosphonic acids and derivatives (CHEMONTID:0000419), eluent.1.h2o 0, eluent.2.meoh 0, Waters ACQUITY UPLC BEH C18, column.usp.code_L1, 100.0, 2.1, 1.7, 40.54166666666666, 0.1, 2.205, 0

Organic phosphonic acids and derivatives (CHEMONTID:0000419), eluent.1.h2o 0, eluent.2.meoh 0, Waters ACQUITY UPLC BEH C18, column.usp.code_L1, 100.0, 2.1, 1.7, 40.54166666666666, 0.1, 2.205, 0

Organic phosphonic acids and derivatives (CHEMONTID:0000419), eluent.1.h2o 0, eluent.2.meoh 0, Waters ACQUITY UPLC BEH C18, column.usp.code_L1, 100.0, 2.1, 1.7, 40.54166666666666, 0.1, 2.205, 0

Organic phosphonic acids and derivatives (CHEMONTID:0000419), eluent.1.h2o 0, eluent.2.meoh 0, Waters ACQUITY UPLC BEH C18, column.usp.code_L1, 100.0, 2.1, 1.7, 40.54166666666666, 0.1, 2.205, 0

Organic phosphonic acids and derivatives (CHEMONTID:0000419), eluent.1.h2o 0, eluent.2.meoh 0, Waters ACQUITY UPLC BEH C18, column.usp.code_L1, 100.0, 2.1, 1.7, 40.54166666666666, 0.1, 2.205, 0

Organic phosphonic acids and derivatives (CHEMONTID:0000419), eluent.1.h2o 0, eluent.2.meoh 0, Waters ACQUITY UPLC BEH C18, column.usp.code_L1, 100.0, 2.1, 1.7, 40.54166666666666, 0.1, 2.205, 0

Organic phosphonic acids and derivatives (CHEMONTID:0000419), eluent.1.h2o 0, eluent.2.meoh 0, Waters ACQUITY UPLC BEH C18, column.usp.code_L1, 100.0, 2.1, 1.7, 40.54166666666666, 0.2, 1.1025, 0

Organic phosphonic acids and derivatives (CHEMONTID:0000419), eluent.1.h2o 0, eluent.2.meoh 0, Waters ACQUITY UPLC BEH C18, column.usp.code_L1, 100.0, 2.1, 1.7, 40.54166666666666, 0.2, 1.1025, 0

Organic phosphonic acids and derivatives (CHEMONTID:0000419), eluent.1.h2o 0, eluent.2.meoh 0, Waters ACQUITY UPLC BEH C18, column.usp.code_L1, 100.0, 2.1, 1.7, 40.54166666666666, 0.1, 2.205, 0

Organic phosphonic acids and derivatives (CHEMONTID:0000419), eluent.1.h2o 0, eluent.2.meoh 0, Waters ACQUITY UPLC BEH C18, column.usp.code_L1, 100.0, 2.1, 1.7, 40.54166666666666, 0.1, 2.205, 0

Organic phosphonic acids and derivatives (CHEMONTID:0000419), eluent.1.h2o 0, eluent.2.meoh 0, Waters CORTECS T3, column.usp.code_L1, 100.0, 2.1, 2.7, 40.0, 0.1, 2.205, 0

Organic phosphonic acids and derivatives (CHEMONTID:0000419), eluent.1.h2o 0, eluent.2.meoh 0, Waters CORTECS T3, column.usp.code_L1, 100.0, 2.1, 2.7, 40.0, 0.1, 2.205, 0

Organic phosphonic acids and derivatives (CHEMONTID:0000419), eluent.1.h2o 0, eluent.2.meoh 0, Waters CORTECS T3, column.usp.code_L1, 100.0, 2.1, 2.7, 40.0, 0.1, 2.205, 0

Organic phosphonic acids and derivatives (CHEMONTID:0000419), eluent.1.h2o 0, eluent.2.meoh 0, Waters CORTECS T3, column.usp.code_L1, 100.0, 2.1, 2.7, 40.0, 0.15, 1.47, 0

Organic phosphonic acids and derivatives (CHEMONTID:0000419), eluent.1.h2o 0, eluent.2.meoh 0, Waters CORTECS T3, column.usp.code_L1, 100.0, 2.1, 2.7, 40.0, 0.15, 1.47, 0

Organic phosphonic acids and derivatives (CHEMONTID:0000419), eluent.1.h2o 0, eluent.2.meoh 0, Waters CORTECS T3, column.usp.code_L1, 100.0, 2.1, 2.7, 40.0, 0.2, 1.1025, 0

Organic phosphonic acids and derivatives (CHEMONTID:0000419), eluent.1.h2o 0, eluent.2.meoh 0, Waters CORTECS T3, column.usp.code_L1, 100.0, 2.1, 2.7, 40.0, 0.2, 1.1025, 0

Organic phosphonic acids and derivatives (CHEMONTID:0000419), eluent.1.h2o 0, eluent.2.meoh 0, Waters CORTECS T3, column.usp.code_L1, 100.0, 2.1, 2.7, 40.0, 0.2, 1.1025, 0

Organic phosphonic acids and derivatives (CHEMONTID:0000419), eluent.1.h2o 0, eluent.2.meoh 0, Waters CORTECS T3, column.usp.code_L1, 100.0, 2.1, 2.7, 40.0, 0.2, 1.1025, 0

Organic phosphonic acids and derivatives (CHEMONTID:0000419), eluent.1.h2o 0, eluent.2.meoh 0, Waters CORTECS T3, column.usp.code_L1, 100.0, 2.1, 2.7, 40.0, 0.2, 1.1025, 0

Organic phosphonic acids and derivatives (CHEMONTID:0000419), eluent.1.h2o 0, eluent.2.meoh 0, Waters CORTECS T3, column.usp.code_L1, 100.0, 2.1, 2.7, 40.0, 0.2, 1.1025, 0

Organic phosphonic acids and derivatives (CHEMONTID:0000419), eluent.1.h2o 0, eluent.2.meoh 0, Waters CORTECS T3, column.usp.code_L1, 100.0, 2.1, 2.7, 40.0, 0.2, 1.1025, 0

Organic phosphonic acids and derivatives (CHEMONTID:0000419), eluent.1.h2o 0, eluent.2.meoh 0, Waters CORTECS T3, column.usp.code_L1, 100.0, 2.1, 2.7, 40.0, 0.25, 0.882, 0

Organic phosphonic acids and derivatives (CHEMONTID:0000419), eluent.1.h2o 0, eluent.2.meoh 0, Waters CORTECS T3, column.usp.code_L1, 100.0, 2.1, 2.7, 40.0, 0.25, 0.882, 0

Organic phosphonic acids and derivatives (CHEMONTID:0000419), eluent.1.h2o 0, eluent.2.meoh 0, Waters CORTECS T3, column.usp.code_L1, 100.0, 2.1, 2.7, 40.0, 0.3, 0.735, 0

Organic phosphonic acids and derivatives (CHEMONTID:0000419), eluent.1.h2o 0, eluent.2.meoh 0, Waters CORTECS T3, column.usp.code_L1, 100.0, 2.1, 2.7, 40.0, 0.3, 0.735, 0

Organic phosphonic acids and derivatives (CHEMONTID:0000419), eluent.1.h2o 0, eluent.2.meoh 0, Waters CORTECS T3, column.usp.code_L1, 100.0, 2.1, 2.7, 40.0, 0.3, 0.735, 0

Organic phosphonic acids and derivatives (CHEMONTID:0000419), eluent.1.h2o 0, eluent.2.meoh 0, Waters CORTECS T3, column.usp.code_L1, 100.0, 2.1, 2.7, 40.0, 0.3, 0.735, 0

Organic phosphonic acids and derivatives (CHEMONTID:0000419), eluent.1.h2o 0, eluent.2.meoh 0, Thermo Scientific Hypercarb, column.usp.code_L109, 150.0, 2.1, 5.0, 36.36363636363637, 0.1, 3.3075, 0

Organic phosphonic acids and derivatives (CHEMONTID:0000419), eluent.1.h2o 0, eluent.2.acn 0, Phenomenex Kinetex C18, column.usp.code_L1, 150.0, 2.1, 1.7, 30.0, 0.3, 1.1025, 0

Organic phosphonic acids and derivatives (CHEMONTID:0000419), eluent.1.h2o 0, eluent.2.acn 0, Phenomenex Kinetex C18, column.usp.code_L1, 150.0, 2.1, 1.7, 30.0, 0.3, 1.1025, 0

Organic phosphonic acids and derivatives (CHEMONTID:0000419), eluent.1.h2o 0, eluent.2.acn 0, Phenomenex Kinetex C18, column.usp.code_L1, 150.0, 2.1, 1.7, 30.0, 0.3, 1.1025, 0

Organic phosphonic acids and derivatives (CHEMONTID:0000419), eluent.1.h2o 0, eluent.2.acn 0, Phenomenex Kinetex C18, column.usp.code_L1, 150.0, 2.1, 1.7, 30.0, 0.3, 1.1025, 0

Organic phosphonic acids and derivatives (CHEMONTID:0000419), eluent.1.acn 0, eluent.2.h2o 0, Merck SeQuant ZIC-pHILIC, column.usp.code_L122, 150.0, 2.1, 5.0, 40.0, 0.3, 1.1025, 0

Organic phosphonic acids and derivatives (CHEMONTID:0000419), eluent.1.h2o 0, eluent.2.acn 0, Agilent ZORBAX Extend-C18, column.usp.code_L1, 50.0, 2.1, 1.8, 35.0, 0.1, 1.1025, 0

Organic phosphonic acids and derivatives (CHEMONTID:0000419), eluent.1.h2o 0, eluent.2.acn 0, Merck Supelco Ascentis Express C18, column.usp.code_L1, 100.0, 2.1, 2.0, 40.0, 0.3, 0.735, 0.8770598410790171

Organic phosphonic acids and derivatives (CHEMONTID:0000419), eluent.1.h2o 0, eluent.2.acn 0, Merck Supelco Ascentis Express C18, column.usp.code_L1, 100.0, 2.1, 2.0, 40.0, 0.3, 0.735, 0.8770598410790171

Organic phosphonic acids and derivatives (CHEMONTID:0000419), eluent.1.h2o 0, eluent.2.acn 0, Merck Supelco Ascentis Express C18, column.usp.code_L1, 100.0, 2.1, 2.0, 40.0, 0.2, 1.1025, 0.01878377219315549

Organic phosphonic acids and derivatives (CHEMONTID:0000419), eluent.1.h2o 0, eluent.2.acn 0, Merck Supelco Ascentis Express C18, column.usp.code_L1, 100.0, 2.1, 2.0, 40.0, 0.2, 1.1025, 0.020733929036175925

Organic phosphonic acids and derivatives (CHEMONTID:0000419), eluent.1.h2o 0, eluent.2.acn 0, Merck Supelco Ascentis Express C18, column.usp.code_L1, 100.0, 2.1, 2.0, 40.0, 0.25, 0.882, 0.016070958110125565

Organic phosphonic acids and derivatives (CHEMONTID:0000419), eluent.1.h2o 0, eluent.2.acn 0, Merck Supelco Ascentis Express C18, column.usp.code_L1, 100.0, 2.1, 2.0, 40.0, 0.25, 0.882, 0

Organic phosphonic acids and derivatives (CHEMONTID:0000419), eluent.1.h2o 0, eluent.2.acn 0, Merck Supelco Ascentis Express C18, column.usp.code_L1, 100.0, 2.1, 2.0, 40.0, 0.35, 0.63, 0

Organic phosphonic acids and derivatives (CHEMONTID:0000419), eluent.1.h2o 0, eluent.2.acn 0, Merck Supelco Ascentis Express C18, column.usp.code_L1, 100.0, 2.1, 2.0, 40.0, 0.35, 0.63, 0

Organic phosphonic acids and derivatives (CHEMONTID:0000419), eluent.1.h2o 0, eluent.2.acn 0, Merck Supelco Ascentis Express C18, column.usp.code_L1, 100.0, 2.1, 2.0, 40.0, 0.4, 0.55125, 0.0015478278815395856

Organic phosphonic acids and derivatives (CHEMONTID:0000419), eluent.1.h2o 0, eluent.2.acn 0, Merck Supelco Ascentis Express C18, column.usp.code_L1, 100.0, 2.1, 2.0, 40.0, 0.4, 0.55125, 0

Organic phosphonic acids and derivatives (CHEMONTID:0000419), eluent.1.h2o 0, eluent.2.acn 0, Merck Supelco Ascentis Express C18, column.usp.code_L1, 100.0, 2.1, 2.0, 37.5, 0.3, 0.735, 0.03817767653758543

Organic phosphonic acids and derivatives (CHEMONTID:0000419), eluent.1.h2o 0, eluent.2.acn 0, Merck Supelco Ascentis Express C18, column.usp.code_L1, 100.0, 2.1, 2.0, 37.5, 0.3, 0.735, 0.024022609514837482

Organic phosphonic acids and derivatives (CHEMONTID:0000419), eluent.1.h2o 0, eluent.2.acn 0, Merck Supelco Ascentis Express C18, column.usp.code_L1, 100.0, 2.1, 2.0, 39.0, 0.3, 0.735, 0.047186107827984373

Organic phosphonic acids and derivatives (CHEMONTID:0000419), eluent.1.h2o 0, eluent.2.acn 0, Merck Supelco Ascentis Express C18, column.usp.code_L1, 100.0, 2.1, 2.0, 39.0, 0.3, 0.735, 0.06658606097245011

Organic phosphonic acids and derivatives (CHEMONTID:0000419), eluent.1.h2o 0, eluent.2.acn 0, Merck Supelco Ascentis Express C18, column.usp.code_L1, 100.0, 2.1, 2.0, 41.0, 0.3, 0.735, 2.5692112765283497

Organic phosphonic acids and derivatives (CHEMONTID:0000419), eluent.1.h2o 0, eluent.2.acn 0, Merck Supelco Ascentis Express C18, column.usp.code_L1, 100.0, 2.1, 2.0, 41.0, 0.3, 0.735, 0.20453536207353118

Organic phosphonic acids and derivatives (CHEMONTID:0000419), eluent.1.h2o 0, eluent.2.acn 0, Merck Supelco Ascentis Express C18, column.usp.code_L1, 100.0, 2.1, 2.0, 42.5, 0.3, 0.735, 0.9984499837187902

Organic phosphonic acids and derivatives (CHEMONTID:0000419), eluent.1.h2o 0, eluent.2.acn 0, Merck Supelco Ascentis Express C18, column.usp.code_L1, 100.0, 2.1, 2.0, 42.5, 0.3, 0.735, 0

Organic phosphonic acids and derivatives (CHEMONTID:0000419), eluent.1.h2o 0, None, Waters ACQUITY UPLC BEH Amide, column.usp.code_L68, 100.0, 2.1, 1.7, 40.0, 0.5, 0.4571959788769226, 0

Organic phosphonic acids and derivatives (CHEMONTID:0000419), eluent.1.h2o 0, None, Waters ACQUITY UPLC BEH Amide, column.usp.code_L68, 100.0, 2.1, 1.7, 40.0, 0.5, 0.4571959788769226, 0.001533272002453248

Organic phosphonic acids and derivatives (CHEMONTID:0000419), eluent.1.h2o 0, eluent.2.acn 0, Waters ACQUITY UPLC HSS T3, column.usp.code_L1, 100.0, 2.1, 1.8, 30.0, 0.4, 0.55125, 0

Organic phosphonic acids and derivatives (CHEMONTID:0000419), eluent.1.h2o 0, eluent.2.acn 0, Waters ACQUITY UPLC HSS T3, column.usp.code_L1, 100.0, 2.1, 1.8, 40.0, 0.4, 0.55125, 0

Organic phosphonic acids and derivatives (CHEMONTID:0000419), eluent.1.h2o 0, eluent.2.acn 0, Waters ACQUITY UPLC HSS T3, column.usp.code_L1, 100.0, 2.1, 1.8, 50.0, 0.4, 0.55125, 0

Organic phosphonic acids and derivatives (CHEMONTID:0000419), eluent.1.h2o 0, eluent.2.acn 0, Waters ACQUITY UPLC HSS T3, column.usp.code_L1, 100.0, 2.1, 1.8, 40.0, 0.4, 0.55125, 0.001770456469863762

Organic phosphonic acids and derivatives (CHEMONTID:0000419), eluent.1.h2o 0, eluent.2.acn 0, Phenomenex Kinetex XB-C18, column.usp.code_L1, 100.0, 2.1, 1.7, 30.0, 0.4, 0.55125, 0.0028127929992707713

Organic phosphonic acids and derivatives (CHEMONTID:0000419), eluent.1.h2o 0, eluent.2.acn 0, Phenomenex Kinetex XB-C18, column.usp.code_L1, 100.0, 2.1, 1.7, 40.0, 0.4, 0.55125, 0.0007406623637710419

Organic phosphonic acids and derivatives (CHEMONTID:0000419), eluent.1.h2o 0, eluent.2.acn 0, Phenomenex Kinetex XB-C18, column.usp.code_L1, 100.0, 2.1, 1.7, 50.0, 0.4, 0.55125, 0.009429074707284194

Organic phosphonic acids and derivatives (CHEMONTID:0000419), eluent.1.h2o 0, eluent.2.acn 0, Phenomenex Kinetex XB-C18, column.usp.code_L1, 100.0, 2.1, 1.7, 40.0, 0.4, 0.55125, 0

Organic phosphonic acids and derivatives (CHEMONTID:0000419), eluent.1.h2o 0, eluent.2.acn 0, Waters ACQUITY UPLC BEH C18, column.usp.code_L1, 100.0, 2.1, 1.7, 30.0, 0.4, 0.55125, 0.002814055848185305

Organic phosphonic acids and derivatives (CHEMONTID:0000419), eluent.1.h2o 0, eluent.2.acn 0, Waters ACQUITY UPLC BEH C18, column.usp.code_L1, 100.0, 2.1, 1.7, 40.0, 0.4, 0.55125, 0.0014235408706076368

Organic phosphonic acids and derivatives (CHEMONTID:0000419), eluent.1.h2o 0, eluent.2.acn 0, Waters ACQUITY UPLC BEH C18, column.usp.code_L1, 100.0, 2.1, 1.7, 50.0, 0.4, 0.55125, 0.004842790025298137

Organic phosphonic acids and derivatives (CHEMONTID:0000419), eluent.1.h2o 0, eluent.2.acn 0, Waters ACQUITY UPLC BEH C18, column.usp.code_L1, 100.0, 2.1, 1.7, 40.0, 0.4, 0.55125, 0

Organic phosphonic acids and derivatives (CHEMONTID:0000419), eluent.1.h2o 0, eluent.2.meoh 0, Phenomenex Synergi Polar-RP, column.usp.code_L11, 100.0, 1.0, 100.0, 40.0, 0.4, 0.125, 0

Organic phosphonic acids and derivatives (CHEMONTID:0000419), eluent.1.h2o 0, eluent.2.meoh 0, Waters ACQUITY UPLC BEH C18, column.usp.code_L1, 100.0, 1.0, 1.7, 50.0, 0.3, 0.1666666666666666, 0.002145722548745231

Organic phosphonic acids and derivatives (CHEMONTID:0000419), eluent.1.h2o 0, None, Waters ACQUITY UPLC BEH C18, column.usp.code_L1, 100.0, 1.0, 1.7, 50.0, 0.3, 0.1666666666666666, 0.00212576287458

Organic phosphonic acids and derivatives (CHEMONTID:0000419), eluent.1.h2o 0, eluent.2.acn 0, Waters CORTECS UPLC C18, column.usp.code_L1, 100.0, 2.1, 1.6, 40.0, 0.4, 0.55125, 0

Organic phosphonic acids and derivatives (CHEMONTID:0000419), eluent.1.h2o 0, eluent.2.acn 0, Waters CORTECS UPLC C18, column.usp.code_L1, 100.0, 2.1, 1.6, 50.0, 0.4, 0.55125, 0

Organic phosphonic acids and derivatives (CHEMONTID:0000419), eluent.1.h2o 0, eluent.2.acn 0, Waters CORTECS UPLC C18, column.usp.code_L1, 100.0, 2.1, 1.6, 40.0, 0.4, 0.55125, 0.0010460980542576278

Organic phosphonic acids and derivatives (CHEMONTID:0000419), eluent.1.h2o 0, eluent.2.meoh 0, Waters CORTECS UPLC C18, column.usp.code_L1, 100.0, 2.1, 1.6, 30.0, 0.4, 0.55125, 0

Organic phosphonic acids and derivatives (CHEMONTID:0000419), eluent.1.h2o 0, eluent.2.meoh 0, Waters CORTECS UPLC C18, column.usp.code_L1, 100.0, 2.1, 1.6, 40.0, 0.4, 0.55125, 1.431253785584494

Organic phosphonic acids and derivatives (CHEMONTID:0000419), eluent.1.h2o 0, eluent.2.meoh 0, Waters CORTECS UPLC C18, column.usp.code_L1, 100.0, 2.1, 1.6, 50.0, 0.4, 0.55125, 0

Organic phosphonic acids and derivatives (CHEMONTID:0000419), eluent.1.h2o 0, eluent.2.meoh 0, Waters CORTECS UPLC C18, column.usp.code_L1, 100.0, 2.1, 1.6, 40.0, 0.4, 0.55125, 0

Organic phosphonic acids and derivatives (CHEMONTID:0000419), eluent.1.h2o 0, eluent.2.acn 0, Restek Raptor Biphenyl, column.usp.code_L11, 100.0, 2.1, 2.7, 40.0, 0.4, 0.55125, 0

Organic phosphonic acids and derivatives (CHEMONTID:0000419), eluent.1.h2o 0, eluent.2.acn 0, Restek Raptor Biphenyl, column.usp.code_L11, 100.0, 2.1, 2.7, 50.0, 0.4, 0.55125, 0

Organic phosphonic acids and derivatives (CHEMONTID:0000419), eluent.1.h2o 0, eluent.2.acn 0, Restek Raptor Biphenyl, column.usp.code_L11, 100.0, 2.1, 2.7, 40.0, 0.4, 0.55125, 0

Organic phosphonic acids and derivatives (CHEMONTID:0000419), eluent.1.h2o 0, eluent.2.meoh 0, Restek Raptor Biphenyl, column.usp.code_L11, 100.0, 2.1, 2.7, 30.0, 0.4, 0.55125, 0

Organic phosphonic acids and derivatives (CHEMONTID:0000419), eluent.1.h2o 0, eluent.2.meoh 0, Restek Raptor Biphenyl, column.usp.code_L11, 100.0, 2.1, 2.7, 40.0, 0.4, 0.55125, 0.7394681152780505

"Pyrazolo[3,4-b]pyrazines (CHEMONTID:0004370)", eluent.1.h2o 0, eluent.2.acn 0, Agilent ZORBAX Extend-C18, column.usp.code_L1, 50.0, 2.1, 1.8, 35.0, 0.1, 1.1025, 0

Phenol esters (CHEMONTID:0002319), eluent.1.h2o 0, eluent.2.meoh 0, Waters ACQUITY UPLC HSS T3, column.usp.code_L1, 100.0, 2.1, 1.8, 30.0, 0.3, 0.735, 0

Phenol esters (CHEMONTID:0002319), eluent.1.h2o 0, eluent.2.acn 0, Merck SeQuant ZIC-HILIC, column.usp.code_L114, 145.45454545454547, 2.1000000000000005, 4.863636363636363, 25.0, 0.25, 1.3300246658237755, 0

Phenol esters (CHEMONTID:0002319), eluent.1.h2o 0, eluent.2.acn 0, Thermo Scientific Hypersil GOLD, column.usp.code_L1, 113.75, 2.1, 1.9, 40.0, 0.4, 0.6500755324656243, 0

Phenol esters (CHEMONTID:0002319), None, None, Waters ACQUITY UPLC BEH Amide, column.usp.code_L68, 150.0, 2.1, 1.7, 40.0, 0.5, 0.6615, 0

Phenol esters (CHEMONTID:0002319), eluent.1.acn 0, eluent.2.h2o 0, Merck SeQuant ZIC-pHILIC, column.usp.code_L122, 150.0, 2.1, 5.0, 40.0, 0.3, 1.1025, 0

Phenol esters (CHEMONTID:0002319), eluent.1.h2o 0, eluent.2.acn 0, Agilent ZORBAX Extend-C18, column.usp.code_L1, 50.0, 2.1, 1.8, 35.0, 0.1, 1.1025, 0.68812475009996

Phenol esters (CHEMONTID:0002319), eluent.1.h2o 0, eluent.2.acn 0, Merck Supelco Ascentis Express C18, column.usp.code_L1, 100.0, 2.1, 2.0, 40.0, 0.3, 0.735, 0.7216396568160152

Phenol esters (CHEMONTID:0002319), eluent.1.h2o 0, eluent.2.acn 0, Merck Supelco Ascentis Express C18, column.usp.code_L1, 100.0, 2.1, 2.0, 40.0, 0.3, 0.735, 0.723444976076555

Phenol esters (CHEMONTID:0002319), eluent.1.h2o 0, eluent.2.acn 0, Merck Supelco Ascentis Express C18, column.usp.code_L1, 100.0, 2.1, 2.0, 40.0, 0.2, 1.1025, 0.7349159248834252

Phenol esters (CHEMONTID:0002319), eluent.1.h2o 0, eluent.2.acn 0, Merck Supelco Ascentis Express C18, column.usp.code_L1, 100.0, 2.1, 2.0, 40.0, 0.2, 1.1025, 0.731979122640711

Phenol esters (CHEMONTID:0002319), eluent.1.h2o 0, eluent.2.acn 0, Merck Supelco Ascentis Express C18, column.usp.code_L1, 100.0, 2.1, 2.0, 40.0, 0.25, 0.882, 0.7351074219809025

Phenol esters (CHEMONTID:0002319), eluent.1.h2o 0, eluent.2.acn 0, Merck Supelco Ascentis Express C18, column.usp.code_L1, 100.0, 2.1, 2.0, 40.0, 0.25, 0.882, 0.7267891682345993

Phenol esters (CHEMONTID:0002319), eluent.1.h2o 0, eluent.2.acn 0, Merck Supelco Ascentis Express C18, column.usp.code_L1, 100.0, 2.1, 2.0, 40.0, 0.35, 0.63, 0.7359396434156379

Phenol esters (CHEMONTID:0002319), eluent.1.h2o 0, eluent.2.acn 0, Merck Supelco Ascentis Express C18, column.usp.code_L1, 100.0, 2.1, 2.0, 40.0, 0.35, 0.63, 0.7282683094455853

Phenol esters (CHEMONTID:0002319), eluent.1.h2o 0, eluent.2.acn 0, Merck Supelco Ascentis Express C18, column.usp.code_L1, 100.0, 2.1, 2.0, 40.0, 0.4, 0.55125, 0.7351375733694181

Phenol esters (CHEMONTID:0002319), eluent.1.h2o 0, eluent.2.acn 0, Merck Supelco Ascentis Express C18, column.usp.code_L1, 100.0, 2.1, 2.0, 40.0, 0.4, 0.55125, 0.7363116317079816

Phenol esters (CHEMONTID:0002319), eluent.1.h2o 0, eluent.2.acn 0, Merck Supelco Ascentis Express C18, column.usp.code_L1, 100.0, 2.1, 2.0, 37.5, 0.3, 0.735, 0.7237464522232735

Phenol esters (CHEMONTID:0002319), eluent.1.h2o 0, eluent.2.acn 0, Merck Supelco Ascentis Express C18, column.usp.code_L1, 100.0, 2.1, 2.0, 37.5, 0.3, 0.735, 0.7236386528800756

Phenol esters (CHEMONTID:0002319), eluent.1.h2o 0, eluent.2.acn 0, Merck Supelco Ascentis Express C18, column.usp.code_L1, 100.0, 2.1, 2.0, 39.0, 0.3, 0.735, 0.7228800000462644

Phenol esters (CHEMONTID:0002319), eluent.1.h2o 0, eluent.2.acn 0, Merck Supelco Ascentis Express C18, column.usp.code_L1, 100.0, 2.1, 2.0, 39.0, 0.3, 0.735, 0.7223108841543371

Phenol esters (CHEMONTID:0002319), eluent.1.h2o 0, eluent.2.acn 0, Merck Supelco Ascentis Express C18, column.usp.code_L1, 100.0, 2.1, 2.0, 41.0, 0.3, 0.735, 0.7202978309951633

Phenol esters (CHEMONTID:0002319), eluent.1.h2o 0, eluent.2.acn 0, Merck Supelco Ascentis Express C18, column.usp.code_L1, 100.0, 2.1, 2.0, 41.0, 0.3, 0.735, 0.7196747966829269

Phenol esters (CHEMONTID:0002319), eluent.1.h2o 0, eluent.2.acn 0, Merck Supelco Ascentis Express C18, column.usp.code_L1, 100.0, 2.1, 2.0, 42.5, 0.3, 0.735, 0.7206411515210991

Phenol esters (CHEMONTID:0002319), eluent.1.h2o 0, eluent.2.acn 0, Merck Supelco Ascentis Express C18, column.usp.code_L1, 100.0, 2.1, 2.0, 42.5, 0.3, 0.735, 0.7199081664991862

Phenol esters (CHEMONTID:0002319), eluent.1.h2o 0, eluent.2.acn 0, Waters ACQUITY UPLC HSS T3, column.usp.code_L1, 100.0, 2.1, 1.8, 30.0, 0.4, 0.55125, 0

