Aryltetralin lignans (CHEMONTID:0003425), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Agilent ZORBAX Extend-C18, usp_code=column.usp.code_L1, length=50.0, id=2.1, particle_size=1.8, temperature=35.0, flowrate=0.1, t0=1.1025)), 0
Morphinans (CHEMONTID:0000058), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Agilent ZORBAX Extend-C18, usp_code=column.usp.code_L1, length=50.0, id=2.1, particle_size=1.8, temperature=35.0, flowrate=0.1, t0=1.1025)), 0.0010925976509150754

Morphinans (CHEMONTID:0000058), Config(eluyente1=eluent.1.h2o 0, eluyente2=None, columna=Column(name=Waters ACQUITY UPLC BEH Amide, usp_code=column.usp.code_L68, length=100.0, id=2.1, particle_size=1.7, temperature=40.0, flowrate=0.5, t0=0.4571959788769226)), 0.01340996168582381

Morphinans (CHEMONTID:0000058), Config(eluyente1=eluent.1.h2o 0, eluyente2=None, columna=Column(name=Waters ACQUITY UPLC BEH Amide, usp_code=column.usp.code_L68, length=100.0, id=2.1, particle_size=1.7, temperature=40.0, flowrate=0.5, t0=0.4571959788769226)), 0.01340996168582381

Morphinans (CHEMONTID:0000058), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Phenomenex Synergi Polar-RP, usp_code=column.usp.code_L11, length=100.0, id=1.0, particle_size=100.0, temperature=40.0, flowrate=0.4, t0=0.125)), 0.010089251067132363

Morphinans (CHEMONTID:0000058), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Waters ACQUITY UPLC BEH C18, usp_code=column.usp.code_L1, length=100.0, id=1.0, particle_size=1.7, temperature=50.0, flowrate=0.3, t0=0.1666666666666666)), 0.001898912280701802

Morphinans (CHEMONTID:0000058), Config(eluyente1=eluent.1.h2o 0, eluyente2=None, columna=Column(name=Waters ACQUITY UPLC BEH C18, usp_code=column.usp.code_L1, length=100.0, id=1.0, particle_size=1.7, temperature=50.0, flowrate=0.3, t0=0.1666666666666666)), 0.00028558226058190555

Morphinans (CHEMONTID:0000058), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Waters ACQUITY UPLC BEH C18, usp_code=column.usp.code_L1, length=50.0, id=2.1, particle_size=1.7, temperature=40.0, flowrate=0.6, t0=0.18375)), 0

Morphinans (CHEMONTID:0000058), Config(eluyente1=None, eluyente2=eluent.2.meoh 0, columna=Column(name=Thermo Scientific Acclaim RSLC 120 C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=2.2, temperature=30.0, flowrate=0.2, t0=1.1025)), 0.001536098310291826

Morphinans (CHEMONTID:0000058), Config(eluyente1=None, eluyente2=eluent.2.meoh 0, columna=Column(name=Thermo Scientific Acclaim RSLC 120 C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=2.2, temperature=30.0, flowrate=0.2, t0=1.1025)), 0.004319654427645792

Morphinans (CHEMONTID:0000058), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Thermo Scientific Acclaim RSLC 120 C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=2.2, temperature=30.0, flowrate=0.2, t0=1.1025)), 0

Morphinans (CHEMONTID:0000058), Config(eluyente1=None, eluyente2=eluent.2.meoh 0, columna=Column(name=Thermo Scientific Acclaim RSLC 120 C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=2.2, temperature=30.0, flowrate=0.2, t0=1.1025)), 0

Morphinans (CHEMONTID:0000058), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Thermo Scientific Acclaim RSLC 120 C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=2.2, temperature=30.0, flowrate=0.2, t0=1.1025)), 0

Morphinans (CHEMONTID:0000058), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Waters ACQUITY UPLC BEH C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.7, temperature=35.0, flowrate=0.35, t0=0.63)), 0

Morphinans (CHEMONTID:0000058), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Waters ACQUITY UPLC BEH C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.7, temperature=30.0, flowrate=0.35, t0=0.63)), 0

Morphinans (CHEMONTID:0000058), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Waters ACQUITY UPLC BEH C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.7, temperature=30.0, flowrate=0.35, t0=0.63)), 0

Morphinans (CHEMONTID:0000058), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Waters ACQUITY UPLC BEH C18, usp_code=column.usp.code_L1, length=50.0, id=2.1, particle_size=1.7, temperature=40.0, flowrate=0.6, t0=0.18375)), 0.03874553716325874

Pyrrolopyrimidines (CHEMONTID:0001799), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Agilent ZORBAX Extend-C18, usp_code=column.usp.code_L1, length=50.0, id=2.1, particle_size=1.8, temperature=35.0, flowrate=0.1, t0=1.1025)), 0.0

Pyrrolopyrimidines (CHEMONTID:0001799), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Waters ACQUITY UPLC BEH C18, usp_code=column.usp.code_L1, length=50.0, id=2.1, particle_size=1.7, temperature=40.0, flowrate=0.6, t0=0.18375)), 0.0002809679345344403

Organic phosphonic acids and derivatives (CHEMONTID:0000419), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Waters ACQUITY UPLC BEH C18, usp_code=column.usp.code_L1, length=98.03921568627452, id=2.056862745098039, particle_size=1.7, temperature=38.0, flowrate=0.24, t0=0.895845316696432)), 0.047301798800799405

Organic phosphonic acids and derivatives (CHEMONTID:0000419), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Merck SeQuant ZIC-HILIC, usp_code=column.usp.code_L114, length=145.45454545454547, id=2.1000000000000005, particle_size=4.863636363636363, temperature=25.0, flowrate=0.25, t0=1.3300246658237755)), 0

Organic phosphonic acids and derivatives (CHEMONTID:0000419), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Waters ACQUITY UPLC BEH C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.7, temperature=40.54166666666666, flowrate=0.3, t0=0.735)), 0

Organic phosphonic acids and derivatives (CHEMONTID:0000419), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Thermo Scientific Hypersil GOLD, usp_code=column.usp.code_L1, length=113.75, id=2.1, particle_size=1.9, temperature=40.0, flowrate=0.4, t0=0.6500755324656243)), 0

Organic phosphonic acids and derivatives (CHEMONTID:0000419), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Thermo Scientific Accucore C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=2.6, temperature=36.36363636363637, flowrate=0.2, t0=1.1025)), 0

Organic phosphonic acids and derivatives (CHEMONTID:0000419), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Merck Supelco Ascentis Express C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=5.0, temperature=40.78947368421053, flowrate=0.1, t0=2.205)), 0

Organic phosphonic acids and derivatives (CHEMONTID:0000419), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Merck Supelco Ascentis Express ES-Cyano, usp_code=column.usp.code_L10, length=100.0, id=2.1, particle_size=2.7, temperature=40.78947368421053, flowrate=0.1, t0=2.205)), 0

Organic phosphonic acids and derivatives (CHEMONTID:0000419), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Merck Supelco Ascentis Express F5 (PFP), usp_code=column.usp.code_L43, length=100.0, id=2.1, particle_size=2.7, temperature=40.78947368421053, flowrate=0.1, t0=2.205)), 0

Organic phosphonic acids and derivatives (CHEMONTID:0000419), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Merck Supelco Ascentis Express Phenyl-Hexyl, usp_code=column.usp.code_L11, length=100.0, id=2.1, particle_size=2.7, temperature=40.78947368421053, flowrate=0.1, t0=2.205)), 0

Organic phosphonic acids and derivatives (CHEMONTID:0000419), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Waters ACQUITY UPLC BEH C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.7, temperature=40.54166666666666, flowrate=0.1, t0=2.205)), 0

Organic phosphonic acids and derivatives (CHEMONTID:0000419), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Waters ACQUITY UPLC BEH C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.7, temperature=40.54166666666666, flowrate=0.1, t0=2.205)), 0

Organic phosphonic acids and derivatives (CHEMONTID:0000419), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Waters ACQUITY UPLC BEH C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.7, temperature=40.54166666666666, flowrate=0.1, t0=2.205)), 0

Organic phosphonic acids and derivatives (CHEMONTID:0000419), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Waters ACQUITY UPLC BEH C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.7, temperature=40.54166666666666, flowrate=0.1, t0=2.205)), 0

Organic phosphonic acids and derivatives (CHEMONTID:0000419), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Waters ACQUITY UPLC BEH C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.7, temperature=40.54166666666666, flowrate=0.1, t0=2.205)), 0

Organic phosphonic acids and derivatives (CHEMONTID:0000419), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Waters ACQUITY UPLC BEH C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.7, temperature=40.54166666666666, flowrate=0.1, t0=2.205)), 0

Organic phosphonic acids and derivatives (CHEMONTID:0000419), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Waters ACQUITY UPLC BEH C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.7, temperature=40.54166666666666, flowrate=0.2, t0=1.1025)), 0

Organic phosphonic acids and derivatives (CHEMONTID:0000419), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Waters CORTECS T3, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=2.7, temperature=40.0, flowrate=0.1, t0=2.205)), 0

Organic phosphonic acids and derivatives (CHEMONTID:0000419), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Waters CORTECS T3, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=2.7, temperature=40.0, flowrate=0.1, t0=2.205)), 0

Organic phosphonic acids and derivatives (CHEMONTID:0000419), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Waters CORTECS T3, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=2.7, temperature=40.0, flowrate=0.15, t0=1.47)), 0

Organic phosphonic acids and derivatives (CHEMONTID:0000419), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Waters CORTECS T3, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=2.7, temperature=40.0, flowrate=0.15, t0=1.47)), 0

Organic phosphonic acids and derivatives (CHEMONTID:0000419), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Waters CORTECS T3, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=2.7, temperature=40.0, flowrate=0.2, t0=1.1025)), 0

Organic phosphonic acids and derivatives (CHEMONTID:0000419), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Waters CORTECS T3, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=2.7, temperature=40.0, flowrate=0.2, t0=1.1025)), 0

Organic phosphonic acids and derivatives (CHEMONTID:0000419), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Waters CORTECS T3, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=2.7, temperature=40.0, flowrate=0.2, t0=1.1025)), 0

Organic phosphonic acids and derivatives (CHEMONTID:0000419), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Waters CORTECS T3, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=2.7, temperature=40.0, flowrate=0.2, t0=1.1025)), 0

Organic phosphonic acids and derivatives (CHEMONTID:0000419), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Waters CORTECS T3, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=2.7, temperature=40.0, flowrate=0.25, t0=0.882)), 0

Organic phosphonic acids and derivatives (CHEMONTID:0000419), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Thermo Scientific Accucore C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=2.6, temperature=36.36363636363637, flowrate=0.2, t0=1.1025)), 0

Organic phosphonic acids and derivatives (CHEMONTID:0000419), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Merck Supelco Ascentis Express C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=5.0, temperature=40.78947368421053, flowrate=0.1, t0=2.205)), 0

Organic phosphonic acids and derivatives (CHEMONTID:0000419), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Merck Supelco Ascentis Express ES-Cyano, usp_code=column.usp.code_L10, length=100.0, id=2.1, particle_size=2.7, temperature=40.78947368421053, flowrate=0.1, t0=2.205)), 0

Organic phosphonic acids and derivatives (CHEMONTID:0000419), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Merck Supelco Ascentis Express F5 (PFP), usp_code=column.usp.code_L43, length=100.0, id=2.1, particle_size=2.7, temperature=40.78947368421053, flowrate=0.1, t0=2.205)), 0

Organic phosphonic acids and derivatives (CHEMONTID:0000419), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Merck Supelco Ascentis Express Phenyl-Hexyl, usp_code=column.usp.code_L11, length=100.0, id=2.1, particle_size=2.7, temperature=40.78947368421053, flowrate=0.1, t0=2.205)), 0

Organic phosphonic acids and derivatives (CHEMONTID:0000419), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Waters ACQUITY UPLC BEH C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.7, temperature=40.54166666666666, flowrate=0.1, t0=2.205)), 0

Organic phosphonic acids and derivatives (CHEMONTID:0000419), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Waters ACQUITY UPLC BEH C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.7, temperature=40.54166666666666, flowrate=0.1, t0=2.205)), 0

Organic phosphonic acids and derivatives (CHEMONTID:0000419), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Waters ACQUITY UPLC BEH C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.7, temperature=40.54166666666666, flowrate=0.1, t0=2.205)), 0

Organic phosphonic acids and derivatives (CHEMONTID:0000419), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Waters ACQUITY UPLC BEH C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.7, temperature=40.54166666666666, flowrate=0.1, t0=2.205)), 0

Organic phosphonic acids and derivatives (CHEMONTID:0000419), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Waters ACQUITY UPLC BEH C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.7, temperature=40.54166666666666, flowrate=0.1, t0=2.205)), 0

Organic phosphonic acids and derivatives (CHEMONTID:0000419), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Waters ACQUITY UPLC BEH C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.7, temperature=40.54166666666666, flowrate=0.1, t0=2.205)), 0

Organic phosphonic acids and derivatives (CHEMONTID:0000419), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Waters ACQUITY UPLC BEH C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.7, temperature=40.54166666666666, flowrate=0.1, t0=2.205)), 0

Organic phosphonic acids and derivatives (CHEMONTID:0000419), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Waters ACQUITY UPLC BEH C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.7, temperature=40.54166666666666, flowrate=0.2, t0=1.1025)), 0

Organic phosphonic acids and derivatives (CHEMONTID:0000419), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Waters ACQUITY UPLC BEH C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.7, temperature=40.54166666666666, flowrate=0.2, t0=1.1025)), 0

Organic phosphonic acids and derivatives (CHEMONTID:0000419), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Waters ACQUITY UPLC BEH C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.7, temperature=40.54166666666666, flowrate=0.1, t0=2.205)), 0

Organic phosphonic acids and derivatives (CHEMONTID:0000419), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Waters ACQUITY UPLC BEH C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.7, temperature=40.54166666666666, flowrate=0.1, t0=2.205)), 0

Organic phosphonic acids and derivatives (CHEMONTID:0000419), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Waters CORTECS T3, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=2.7, temperature=40.0, flowrate=0.1, t0=2.205)), 0

Organic phosphonic acids and derivatives (CHEMONTID:0000419), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Waters CORTECS T3, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=2.7, temperature=40.0, flowrate=0.1, t0=2.205)), 0

Organic phosphonic acids and derivatives (CHEMONTID:0000419), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Waters CORTECS T3, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=2.7, temperature=40.0, flowrate=0.1, t0=2.205)), 0

Organic phosphonic acids and derivatives (CHEMONTID:0000419), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Waters CORTECS T3, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=2.7, temperature=40.0, flowrate=0.15, t0=1.47)), 0

Organic phosphonic acids and derivatives (CHEMONTID:0000419), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Waters CORTECS T3, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=2.7, temperature=40.0, flowrate=0.15, t0=1.47)), 0

Organic phosphonic acids and derivatives (CHEMONTID:0000419), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Waters CORTECS T3, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=2.7, temperature=40.0, flowrate=0.2, t0=1.1025)), 0

Organic phosphonic acids and derivatives (CHEMONTID:0000419), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Waters CORTECS T3, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=2.7, temperature=40.0, flowrate=0.2, t0=1.1025)), 0

Organic phosphonic acids and derivatives (CHEMONTID:0000419), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Waters CORTECS T3, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=2.7, temperature=40.0, flowrate=0.2, t0=1.1025)), 0

Organic phosphonic acids and derivatives (CHEMONTID:0000419), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Waters CORTECS T3, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=2.7, temperature=40.0, flowrate=0.2, t0=1.1025)), 0

Organic phosphonic acids and derivatives (CHEMONTID:0000419), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Waters CORTECS T3, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=2.7, temperature=40.0, flowrate=0.2, t0=1.1025)), 0

Organic phosphonic acids and derivatives (CHEMONTID:0000419), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Waters CORTECS T3, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=2.7, temperature=40.0, flowrate=0.2, t0=1.1025)), 0

Organic phosphonic acids and derivatives (CHEMONTID:0000419), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Waters CORTECS T3, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=2.7, temperature=40.0, flowrate=0.2, t0=1.1025)), 0
