familia; eluyente1; eluyente2; columna_nombre; columna_usp_code; columna_length; columna_id; columna_particle_size; columna_temperature; columna_flowrate; tiempo_muerto; score
Organic phosphonic acids and derivatives (CHEMONTID:0000419); eluent.1.h2o 0; eluent.2.meoh 0; Waters ACQUITY UPLC BEH C18; column.usp.code_L1;1000;21;17;4,05417E+15;1;2205;0
Organic phosphonic acids and derivatives (CHEMONTID:0000419); eluent.1.h2o 0; eluent.2.meoh 0; Waters ACQUITY UPLC BEH C18; column.usp.code_L1;1000;21;17;4,05417E+15;1;2205;0
Organic phosphonic acids and derivatives (CHEMONTID:0000419); eluent.1.h2o 0; eluent.2.meoh 0; Waters CORTECS T3; column.usp.code_L1;1000;21;27;400;1;2205;0
Organic phosphonic acids and derivatives (CHEMONTID:0000419); eluent.1.h2o 0; eluent.2.meoh 0; Waters CORTECS T3; column.usp.code_L1;1000;21;27;400;1;2205;0
Organic phosphonic acids and derivatives (CHEMONTID:0000419); eluent.1.h2o 0; eluent.2.meoh 0; Waters CORTECS T3; column.usp.code_L1;1000;21;27;400;1;2205;0
Organic phosphonic acids and derivatives (CHEMONTID:0000419); eluent.1.h2o 0; eluent.2.meoh 0; Waters CORTECS T3; column.usp.code_L1;1000;21;27;400;15;147;0
Organic phosphonic acids and derivatives (CHEMONTID:0000419); eluent.1.h2o 0; eluent.2.meoh 0; Waters CORTECS T3; column.usp.code_L1;1000;21;27;400;15;147;0
Organic phosphonic acids and derivatives (CHEMONTID:0000419); eluent.1.h2o 0; eluent.2.meoh 0; Waters CORTECS T3; column.usp.code_L1;1000;21;27;400;2;11025;0
Organic phosphonic acids and derivatives (CHEMONTID:0000419); eluent.1.h2o 0; eluent.2.meoh 0; Waters CORTECS T3; column.usp.code_L1;1000;21;27;400;2;11025;0
Organic phosphonic acids and derivatives (CHEMONTID:0000419); eluent.1.h2o 0; eluent.2.meoh 0; Waters CORTECS T3; column.usp.code_L1;1000;21;27;400;2;11025;0
Organic phosphonic acids and derivatives (CHEMONTID:0000419); eluent.1.h2o 0; eluent.2.meoh 0; Waters CORTECS T3; column.usp.code_L1;1000;21;27;400;2;11025;0
Organic phosphonic acids and derivatives (CHEMONTID:0000419); eluent.1.h2o 0; eluent.2.meoh 0; Waters CORTECS T3; column.usp.code_L1;1000;21;27;400;2;11025;0
Organic phosphonic acids and derivatives (CHEMONTID:0000419); eluent.1.h2o 0; eluent.2.meoh 0; Waters CORTECS T3; column.usp.code_L1;1000;21;27;400;2;11025;0
Organic phosphonic acids and derivatives (CHEMONTID:0000419); eluent.1.h2o 0; eluent.2.meoh 0; Waters CORTECS T3; column.usp.code_L1;1000;21;27;400;2;11025;0
Organic phosphonic acids and derivatives (CHEMONTID:0000419); eluent.1.h2o 0; eluent.2.meoh 0; Waters CORTECS T3; column.usp.code_L1;1000;21;27;400;25;882;0
Organic phosphonic acids and derivatives (CHEMONTID:0000419); eluent.1.h2o 0; eluent.2.meoh 0; Waters CORTECS T3; column.usp.code_L1;1000;21;27;400;25;882;0
Organic phosphonic acids and derivatives (CHEMONTID:0000419); eluent.1.h2o 0; eluent.2.meoh 0; Waters CORTECS T3; column.usp.code_L1;1000;21;27;400;3;735;0
Organic phosphonic acids and derivatives (CHEMONTID:0000419); eluent.1.h2o 0; eluent.2.meoh 0; Waters CORTECS T3; column.usp.code_L1;1000;21;27;400;3;735;0
Organic phosphonic acids and derivatives (CHEMONTID:0000419); eluent.1.h2o 0; eluent.2.meoh 0; Waters CORTECS T3; column.usp.code_L1;1000;21;27;400;3;735;0
Organic phosphonic acids and derivatives (CHEMONTID:0000419); eluent.1.h2o 0; eluent.2.meoh 0; Waters CORTECS T3; column.usp.code_L1;1000;21;27;400;3;735;0
Organic phosphonic acids and derivatives (CHEMONTID:0000419); eluent.1.h2o 0; eluent.2.meoh 0; Thermo Scientific Hypercarb; column.usp.code_L109;1500;21;50;3,63636E+15;1;33075;0
Organic phosphonic acids and derivatives (CHEMONTID:0000419); eluent.1.h2o 0; eluent.2.acn 0; Phenomenex Kinetex C18; column.usp.code_L1;1500;21;17;300;3;11025;0
Organic phosphonic acids and derivatives (CHEMONTID:0000419); eluent.1.h2o 0; eluent.2.acn 0; Phenomenex Kinetex C18; column.usp.code_L1;1500;21;17;300;3;11025;0
Organic phosphonic acids and derivatives (CHEMONTID:0000419); eluent.1.h2o 0; eluent.2.acn 0; Phenomenex Kinetex C18; column.usp.code_L1;1500;21;17;300;3;11025;0
Organic phosphonic acids and derivatives (CHEMONTID:0000419); eluent.1.h2o 0; eluent.2.acn 0; Phenomenex Kinetex C18; column.usp.code_L1;1500;21;17;300;3;11025;0
Organic phosphonic acids and derivatives (CHEMONTID:0000419); eluent.1.acn 0; eluent.2.h2o 0; Merck SeQuant ZIC-pHILIC; column.usp.code_L122;1500;21;50;400;3;11025;0
Organic phosphonic acids and derivatives (CHEMONTID:0000419); eluent.1.h2o 0; eluent.2.acn 0; Agilent ZORBAX Extend-C18; column.usp.code_L1;500;21;18;350;1;11025;0
Organic phosphonic acids and derivatives (CHEMONTID:0000419); eluent.1.h2o 0; eluent.2.acn 0; Merck Supelco Ascentis Express C18; column.usp.code_L1;1000;21;20;400;3;735;8,7706E+15
Organic phosphonic acids and derivatives (CHEMONTID:0000419); eluent.1.h2o 0; eluent.2.acn 0; Merck Supelco Ascentis Express C18; column.usp.code_L1;1000;21;20;400;3;735;8,7706E+15
Organic phosphonic acids and derivatives (CHEMONTID:0000419); eluent.1.h2o 0; eluent.2.acn 0; Merck Supelco Ascentis Express C18; column.usp.code_L1;1000;21;20;400;2;11025;1,87838E+15
Organic phosphonic acids and derivatives (CHEMONTID:0000419); eluent.1.h2o 0; eluent.2.acn 0; Merck Supelco Ascentis Express C18; column.usp.code_L1;1000;21;20;400;2;11025;2,07339E+16
Organic phosphonic acids and derivatives (CHEMONTID:0000419); eluent.1.h2o 0; eluent.2.acn 0; Merck Supelco Ascentis Express C18; column.usp.code_L1;1000;21;20;400;25;882;1,6071E+16
Organic phosphonic acids and derivatives (CHEMONTID:0000419); eluent.1.h2o 0; eluent.2.acn 0; Merck Supelco Ascentis Express C18; column.usp.code_L1;1000;21;20;400;25;882;0
Organic phosphonic acids and derivatives (CHEMONTID:0000419); eluent.1.h2o 0; eluent.2.acn 0; Merck Supelco Ascentis Express C18; column.usp.code_L1;1000;21;20;400;35;63;0
Organic phosphonic acids and derivatives (CHEMONTID:0000419); eluent.1.h2o 0; eluent.2.acn 0; Merck Supelco Ascentis Express C18; column.usp.code_L1;1000;21;20;400;35;63;0
Organic phosphonic acids and derivatives (CHEMONTID:0000419); eluent.1.h2o 0; eluent.2.acn 0; Merck Supelco Ascentis Express C18; column.usp.code_L1;1000;21;20;400;4;55125;1,54783E+16
Organic phosphonic acids and derivatives (CHEMONTID:0000419); eluent.1.h2o 0; eluent.2.acn 0; Merck Supelco Ascentis Express C18; column.usp.code_L1;1000;21;20;400;4;55125;0
Organic phosphonic acids and derivatives (CHEMONTID:0000419); eluent.1.h2o 0; eluent.2.acn 0; Merck Supelco Ascentis Express C18; column.usp.code_L1;1000;21;20;375;3;735;3,81777E+15
Organic phosphonic acids and derivatives (CHEMONTID:0000419); eluent.1.h2o 0; eluent.2.acn 0; Merck Supelco Ascentis Express C18; column.usp.code_L1;1000;21;20;375;3;735;2,40226E+16
Organic phosphonic acids and derivatives (CHEMONTID:0000419); eluent.1.h2o 0; eluent.2.acn 0; Merck Supelco Ascentis Express C18; column.usp.code_L1;1000;21;20;390;3;735;4,71861E+16
Organic phosphonic acids and derivatives (CHEMONTID:0000419); eluent.1.h2o 0; eluent.2.acn 0; Merck Supelco Ascentis Express C18; column.usp.code_L1;1000;21;20;390;3;735;6,65861E+15
Organic phosphonic acids and derivatives (CHEMONTID:0000419); eluent.1.h2o 0; eluent.2.acn 0; Merck Supelco Ascentis Express C18; column.usp.code_L1;1000;21;20;410;3;735;2,56921E+16
Organic phosphonic acids and derivatives (CHEMONTID:0000419); eluent.1.h2o 0; eluent.2.acn 0; Merck Supelco Ascentis Express C18; column.usp.code_L1;1000;21;20;410;3;735;2,04535E+16
Organic phosphonic acids and derivatives (CHEMONTID:0000419); eluent.1.h2o 0; eluent.2.acn 0; Merck Supelco Ascentis Express C18; column.usp.code_L1;1000;21;20;425;3;735;9,9845E+15
Organic phosphonic acids and derivatives (CHEMONTID:0000419); eluent.1.h2o 0; eluent.2.acn 0; Merck Supelco Ascentis Express C18; column.usp.code_L1;1000;21;20;425;3;735;0
Organic phosphonic acids and derivatives (CHEMONTID:0000419); eluent.1.h2o 0; None; Waters ACQUITY UPLC BEH Amide; column.usp.code_L68;1000;21;17;400;5;4,57196E+15;0
Organic phosphonic acids and derivatives (CHEMONTID:0000419); eluent.1.h2o 0; None; Waters ACQUITY UPLC BEH Amide; column.usp.code_L68;1000;21;17;400;5;4,57196E+15;1,53327E+15
Organic phosphonic acids and derivatives (CHEMONTID:0000419); eluent.1.h2o 0; eluent.2.acn 0; Waters ACQUITY UPLC HSS T3; column.usp.code_L1;1000;21;18;300;4;55125;0
Organic phosphonic acids and derivatives (CHEMONTID:0000419); eluent.1.h2o 0; eluent.2.acn 0; Waters ACQUITY UPLC HSS T3; column.usp.code_L1;1000;21;18;400;4;55125;0
Organic phosphonic acids and derivatives (CHEMONTID:0000419); eluent.1.h2o 0; eluent.2.acn 0; Waters ACQUITY UPLC HSS T3; column.usp.code_L1;1000;21;18;500;4;55125;0
Organic phosphonic acids and derivatives (CHEMONTID:0000419); eluent.1.h2o 0; eluent.2.acn 0; Waters ACQUITY UPLC HSS T3; column.usp.code_L1;1000;21;18;400;4;55125;1,77046E+15
Organic phosphonic acids and derivatives (CHEMONTID:0000419); eluent.1.h2o 0; eluent.2.acn 0; Phenomenex Kinetex XB-C18; column.usp.code_L1;1000;21;17;300;4;55125;2,81279E+16
Organic phosphonic acids and derivatives (CHEMONTID:0000419); eluent.1.h2o 0; eluent.2.acn 0; Phenomenex Kinetex XB-C18; column.usp.code_L1;1000;21;17;400;4;55125;7,40662E+15
Organic phosphonic acids and derivatives (CHEMONTID:0000419); eluent.1.h2o 0; eluent.2.acn 0; Phenomenex Kinetex XB-C18; column.usp.code_L1;1000;21;17;500;4;55125;9,42907E+15
Organic phosphonic acids and derivatives (CHEMONTID:0000419); eluent.1.h2o 0; eluent.2.acn 0; Phenomenex Kinetex XB-C18; column.usp.code_L1;1000;21;17;400;4;55125;0
Organic phosphonic acids and derivatives (CHEMONTID:0000419); eluent.1.h2o 0; eluent.2.acn 0; Waters ACQUITY UPLC BEH C18; column.usp.code_L1;1000;21;17;300;4;55125;2,81406E+15
Organic phosphonic acids and derivatives (CHEMONTID:0000419); eluent.1.h2o 0; eluent.2.acn 0; Waters ACQUITY UPLC BEH C18; column.usp.code_L1;1000;21;17;400;4;55125;1,42354E+16
Organic phosphonic acids and derivatives (CHEMONTID:0000419); eluent.1.h2o 0; eluent.2.acn 0; Waters ACQUITY UPLC BEH C18; column.usp.code_L1;1000;21;17;500;4;55125;4,84279E+15
Organic phosphonic acids and derivatives (CHEMONTID:0000419); eluent.1.h2o 0; eluent.2.acn 0; Waters ACQUITY UPLC BEH C18; column.usp.code_L1;1000;21;17;400;4;55125;0
Organic phosphonic acids and derivatives (CHEMONTID:0000419); eluent.1.h2o 0; eluent.2.meoh 0; Phenomenex Synergi Polar-RP; column.usp.code_L11;1000;10;1000;400;4;125;0
Organic phosphonic acids and derivatives (CHEMONTID:0000419); eluent.1.h2o 0; eluent.2.meoh 0; Waters ACQUITY UPLC BEH C18; column.usp.code_L1;1000;10;17;500;3;1,66667E+15;2,14572E+15
Organic phosphonic acids and derivatives (CHEMONTID:0000419); eluent.1.h2o 0; None; Waters ACQUITY UPLC BEH C18; column.usp.code_L1;1000;10;17;500;3;1,66667E+15;2,12576E+11
Organic phosphonic acids and derivatives (CHEMONTID:0000419); eluent.1.h2o 0; eluent.2.acn 0; Waters CORTECS UPLC C18; column.usp.code_L1;1000;21;16;400;4;55125;0
Organic phosphonic acids and derivatives (CHEMONTID:0000419); eluent.1.h2o 0; eluent.2.acn 0; Waters CORTECS UPLC C18; column.usp.code_L1;1000;21;16;500;4;55125;0
Organic phosphonic acids and derivatives (CHEMONTID:0000419); eluent.1.h2o 0; eluent.2.acn 0; Waters CORTECS UPLC C18; column.usp.code_L1;1000;21;16;400;4;55125;1,0461E+16
Organic phosphonic acids and derivatives (CHEMONTID:0000419); eluent.1.h2o 0; eluent.2.meoh 0; Waters CORTECS UPLC C18; column.usp.code_L1;1000;21;16;300;4;55125;0
Organic phosphonic acids and derivatives (CHEMONTID:0000419); eluent.1.h2o 0; eluent.2.meoh 0; Waters CORTECS UPLC C18; column.usp.code_L1;1000;21;16;400;4;55125;1,43125E+15
Organic phosphonic acids and derivatives (CHEMONTID:0000419); eluent.1.h2o 0; eluent.2.meoh 0; Waters CORTECS UPLC C18; column.usp.code_L1;1000;21;16;500;4;55125;0
Organic phosphonic acids and derivatives (CHEMONTID:0000419); eluent.1.h2o 0; eluent.2.meoh 0; Waters CORTECS UPLC C18; column.usp.code_L1;1000;21;16;400;4;55125;0
Organic phosphonic acids and derivatives (CHEMONTID:0000419); eluent.1.h2o 0; eluent.2.acn 0; Restek Raptor Biphenyl; column.usp.code_L11;1000;21;27;400;4;55125;0
Organic phosphonic acids and derivatives (CHEMONTID:0000419); eluent.1.h2o 0; eluent.2.acn 0; Restek Raptor Biphenyl; column.usp.code_L11;1000;21;27;500;4;55125;0
Organic phosphonic acids and derivatives (CHEMONTID:0000419); eluent.1.h2o 0; eluent.2.acn 0; Restek Raptor Biphenyl; column.usp.code_L11;1000;21;27;400;4;55125;0
Organic phosphonic acids and derivatives (CHEMONTID:0000419); eluent.1.h2o 0; eluent.2.meoh 0; Restek Raptor Biphenyl; column.usp.code_L11;1000;21;27;300;4;55125;0
Organic phosphonic acids and derivatives (CHEMONTID:0000419); eluent.1.h2o 0; eluent.2.meoh 0; Restek Raptor Biphenyl; column.usp.code_L11;1000;21;27;400;4;55125;7,39468E+15
Pyrazolo[3,4-b]pyrazines (CHEMONTID:0004370); eluent.1.h2o 0; eluent.2.acn 0; Agilent ZORBAX Extend-C18; column.usp.code_L1;500;21;18;350;1;11025;0
Phenol esters (CHEMONTID:0002319); eluent.1.h2o 0; eluent.2.meoh 0; Waters ACQUITY UPLC HSS T3; column.usp.code_L1;1000;21;18;300;3;735;0
Phenol esters (CHEMONTID:0002319); eluent.1.h2o 0; eluent.2.acn 0; Merck SeQuant ZIC-HILIC; column.usp.code_L114;1,45455E+16;2,1E+16;4,86364E+15;250;25;1,33002E+16;0
Phenol esters (CHEMONTID:0002319); eluent.1.h2o 0; eluent.2.acn 0; Thermo Scientific Hypersil GOLD; column.usp.code_L1;11375;21;19;400;4;6,50076E+15;0
Phenol esters (CHEMONTID:0002319); None; None; Waters ACQUITY UPLC BEH Amide; column.usp.code_L68;1500;21;17;400;5;6615;0
Phenol esters (CHEMONTID:0002319); eluent.1.acn 0; eluent.2.h2o 0; Merck SeQuant ZIC-pHILIC; column.usp.code_L122;1500;21;50;400;3;11025;0
Phenol esters (CHEMONTID:0002319); eluent.1.h2o 0; eluent.2.acn 0; Agilent ZORBAX Extend-C18; column.usp.code_L1;500;21;18;350;1;11025;6,88125E+13
Phenol esters (CHEMONTID:0002319); eluent.1.h2o 0; eluent.2.acn 0; Merck Supelco Ascentis Express C18; column.usp.code_L1;1000;21;20;400;3;735;7,2164E+15
Phenol esters (CHEMONTID:0002319); eluent.1.h2o 0; eluent.2.acn 0; Merck Supelco Ascentis Express C18; column.usp.code_L1;1000;21;20;400;3;735;7,23445E+14
Phenol esters (CHEMONTID:0002319); eluent.1.h2o 0; eluent.2.acn 0; Merck Supelco Ascentis Express C18; column.usp.code_L1;1000;21;20;400;2;11025;7,34916E+15
Phenol esters (CHEMONTID:0002319); eluent.1.h2o 0; eluent.2.acn 0; Merck Supelco Ascentis Express C18; column.usp.code_L1;1000;21;20;400;2;11025;7,31979E+14
Phenol esters (CHEMONTID:0002319); eluent.1.h2o 0; eluent.2.acn 0; Merck Supelco Ascentis Express C18; column.usp.code_L1;1000;21;20;400;25;882;7,35107E+15
Phenol esters (CHEMONTID:0002319); eluent.1.h2o 0; eluent.2.acn 0; Merck Supelco Ascentis Express C18; column.usp.code_L1;1000;21;20;400;25;882;7,26789E+15
Phenol esters (CHEMONTID:0002319); eluent.1.h2o 0; eluent.2.acn 0; Merck Supelco Ascentis Express C18; column.usp.code_L1;1000;21;20;400;35;63;7,3594E+15
Phenol esters (CHEMONTID:0002319); eluent.1.h2o 0; eluent.2.acn 0; Merck Supelco Ascentis Express C18; column.usp.code_L1;1000;21;20;400;35;63;7,28268E+15
Phenol esters (CHEMONTID:0002319); eluent.1.h2o 0; eluent.2.acn 0; Merck Supelco Ascentis Express C18; column.usp.code_L1;1000;21;20;400;4;55125;7,35138E+15
Phenol esters (CHEMONTID:0002319); eluent.1.h2o 0; eluent.2.acn 0; Merck Supelco Ascentis Express C18; column.usp.code_L1;1000;21;20;400;4;55125;7,36312E+15
Phenol esters (CHEMONTID:0002319); eluent.1.h2o 0; eluent.2.acn 0; Merck Supelco Ascentis Express C18; column.usp.code_L1;1000;21;20;375;3;735;7,23746E+15
Phenol esters (CHEMONTID:0002319); eluent.1.h2o 0; eluent.2.acn 0; Merck Supelco Ascentis Express C18; column.usp.code_L1;1000;21;20;375;3;735;7,23639E+15
Phenol esters (CHEMONTID:0002319); eluent.1.h2o 0; eluent.2.acn 0; Merck Supelco Ascentis Express C18; column.usp.code_L1;1000;21;20;390;3;735;7,2288E+15
Phenol esters (CHEMONTID:0002319); eluent.1.h2o 0; eluent.2.acn 0; Merck Supelco Ascentis Express C18; column.usp.code_L1;1000;21;20;390;3;735;7,22311E+15
Phenol esters (CHEMONTID:0002319); eluent.1.h2o 0; eluent.2.acn 0; Merck Supelco Ascentis Express C18; column.usp.code_L1;1000;21;20;410;3;735;7,20298E+15
Phenol esters (CHEMONTID:0002319); eluent.1.h2o 0; eluent.2.acn 0; Merck Supelco Ascentis Express C18; column.usp.code_L1;1000;21;20;410;3;735;7,19675E+15
Phenol esters (CHEMONTID:0002319); eluent.1.h2o 0; eluent.2.acn 0; Merck Supelco Ascentis Express C18; column.usp.code_L1;1000;21;20;425;3;735;7,20641E+15
Phenol esters (CHEMONTID:0002319); eluent.1.h2o 0; eluent.2.acn 0; Merck Supelco Ascentis Express C18; column.usp.code_L1;1000;21;20;425;3;735;7,19908E+15
Phenol esters (CHEMONTID:0002319); eluent.1.h2o 0; eluent.2.acn 0; Waters ACQUITY UPLC HSS T3; column.usp.code_L1;1000;21;18;300;4;55125;0
Phenol esters (CHEMONTID:0002319); eluent.1.h2o 0; eluent.2.acn 0; Waters ACQUITY UPLC HSS T3; column.usp.code_L1;1000;21;18;400;4;55125;0
Phenol esters (CHEMONTID:0002319); eluent.1.h2o 0; eluent.2.acn 0; Waters ACQUITY UPLC HSS T3; column.usp.code_L1;1000;21;18;500;4;55125;0
Phenol esters (CHEMONTID:0002319); eluent.1.h2o 0; eluent.2.acn 0; Waters ACQUITY UPLC HSS T3; column.usp.code_L1;1000;21;18;400;4;55125;0
Phenol esters (CHEMONTID:0002319); eluent.1.h2o 0; eluent.2.acn 0; Waters ACQUITY UPLC HSS T3; column.usp.code_L1;1000;21;18;400;4;55125;0
Phenol esters (CHEMONTID:0002319); eluent.1.h2o 0; eluent.2.acn 0; Phenomenex Kinetex XB-C18; column.usp.code_L1;1000;21;17;300;4;55125;0
Phenol esters (CHEMONTID:0002319); eluent.1.h2o 0; eluent.2.acn 0; Phenomenex Kinetex XB-C18; column.usp.code_L1;1000;21;17;400;4;55125;0
Phenol esters (CHEMONTID:0002319); eluent.1.h2o 0; eluent.2.acn 0; Phenomenex Kinetex XB-C18; column.usp.code_L1;1000;21;17;500;4;55125;0
Phenol esters (CHEMONTID:0002319); eluent.1.h2o 0; eluent.2.acn 0; Phenomenex Kinetex XB-C18; column.usp.code_L1;1000;21;17;400;4;55125;0
Phenol esters (CHEMONTID:0002319); eluent.1.h2o 0; eluent.2.acn 0; Waters ACQUITY UPLC BEH C18; column.usp.code_L1;1000;21;17;300;4;55125;0
Phenol esters (CHEMONTID:0002319); eluent.1.h2o 0; eluent.2.acn 0; Waters ACQUITY UPLC BEH C18; column.usp.code_L1;1000;21;17;500;4;55125;0
Phenol esters (CHEMONTID:0002319); eluent.1.h2o 0; eluent.2.acn 0; Waters ACQUITY UPLC BEH C18; column.usp.code_L1;1000;21;17;400;4;55125;0
Phenol esters (CHEMONTID:0002319); eluent.1.h2o 0; eluent.2.acn 0; Waters CORTECS UPLC C18; column.usp.code_L1;1000;21;16;300;4;55125;0
Phenol esters (CHEMONTID:0002319); eluent.1.h2o 0; eluent.2.acn 0; Waters CORTECS UPLC C18; column.usp.code_L1;1000;21;16;400;4;55125;0
Phenol esters (CHEMONTID:0002319); eluent.1.h2o 0; eluent.2.acn 0; Waters CORTECS UPLC C18; column.usp.code_L1;1000;21;16;500;4;55125;0
Phenol esters (CHEMONTID:0002319); eluent.1.h2o 0; eluent.2.acn 0; Waters CORTECS UPLC C18; column.usp.code_L1;1000;21;16;500;4;55125;0
Phenol esters (CHEMONTID:0002319); eluent.1.h2o 0; eluent.2.meoh 0; Waters CORTECS UPLC C18; column.usp.code_L1;1000;21;16;300;4;55125;0
Phenol esters (CHEMONTID:0002319); eluent.1.h2o 0; eluent.2.meoh 0; Waters CORTECS UPLC C18; column.usp.code_L1;1000;21;16;400;4;55125;0
Phenol esters (CHEMONTID:0002319); eluent.1.h2o 0; eluent.2.meoh 0; Waters CORTECS UPLC C18; column.usp.code_L1;1000;21;16;500;4;55125;0
Phenol esters (CHEMONTID:0002319); eluent.1.h2o 0; eluent.2.acn 0; Restek Raptor Biphenyl; column.usp.code_L11;1000;21;27;300;4;55125;0
Phenol esters (CHEMONTID:0002319); eluent.1.h2o 0; eluent.2.acn 0; Restek Raptor Biphenyl; column.usp.code_L11;1000;21;27;400;4;55125;0
Phenol esters (CHEMONTID:0002319); eluent.1.h2o 0; eluent.2.acn 0; Restek Raptor Biphenyl; column.usp.code_L11;1000;21;27;500;4;55125;0
Phenol esters (CHEMONTID:0002319); eluent.1.h2o 0; eluent.2.meoh 0; Restek Raptor Biphenyl; column.usp.code_L11;1000;21;27;300;4;55125;0
Phenol esters (CHEMONTID:0002319); eluent.1.h2o 0; eluent.2.meoh 0; Restek Raptor Biphenyl; column.usp.code_L11;1000;21;27;400;4;55125;0
Phenol esters (CHEMONTID:0002319); eluent.1.h2o 0; eluent.2.meoh 0; Restek Raptor Biphenyl; column.usp.code_L11;1000;21;27;500;4;55125;0
Phenol esters (CHEMONTID:0002319); eluent.1.h2o 0; eluent.2.acn 0; Waters ACQUITY UPLC HSS C18; column.usp.code_L1;1000;21;18;300;4;55125;0
Phenol esters (CHEMONTID:0002319); eluent.1.h2o 0; eluent.2.acn 0; Waters ACQUITY UPLC HSS C18; column.usp.code_L1;1000;21;18;400;4;55125;0
Phenol esters (CHEMONTID:0002319); eluent.1.h2o 0; eluent.2.acn 0; Waters ACQUITY UPLC HSS C18; column.usp.code_L1;1000;21;18;500;4;55125;0
Phenol esters (CHEMONTID:0002319); eluent.1.h2o 0; eluent.2.acn 0; Waters ACQUITY UPLC HSS C18; column.usp.code_L1;1000;21;18;400;4;55125;0
Phenol esters (CHEMONTID:0002319); eluent.1.h2o 0; eluent.2.acn 0; Waters ACQUITY UPLC HSS C18; column.usp.code_L1;1000;21;18;400;4;55125;0
Phenol esters (CHEMONTID:0002319); eluent.1.h2o 0; eluent.2.meoh 0; Waters ACQUITY UPLC HSS C18; column.usp.code_L1;1000;21;18;300;4;55125;0
Phenol esters (CHEMONTID:0002319); eluent.1.h2o 0; eluent.2.meoh 0; Waters ACQUITY UPLC HSS C18; column.usp.code_L1;1000;21;18;400;4;55125;0
Phenol esters (CHEMONTID:0002319); eluent.1.h2o 0; eluent.2.meoh 0; Waters ACQUITY UPLC HSS C18; column.usp.code_L1;1000;21;18;500;4;55125;0
Phenol esters (CHEMONTID:0002319); None; eluent.2.meoh 0; Thermo Scientific Acclaim RSLC 120 C18; column.usp.code_L1;1000;21;22;300;2;11025;3,37925E+16
Phenol esters (CHEMONTID:0002319); None; eluent.2.meoh 0; Thermo Scientific Acclaim RSLC 120 C18; column.usp.code_L1;1000;21;22;300;2;11025;0
Phenol esters (CHEMONTID:0002319); eluent.1.h2o 0; eluent.2.acn 0; Waters ACQUITY UPLC BEH C18; column.usp.code_L1;500;21;17;400;6;18375;8,81776E+15
Phenol esters (CHEMONTID:0002319); eluent.1.h2o 0; eluent.2.acn 0; Waters ACQUITY UPLC BEH C18; column.usp.code_L1;500;21;17;400;6;18375;3,33527E+15
Thienodiazepines (CHEMONTID:0002313); eluent.1.h2o 0; eluent.2.acn 0; Agilent ZORBAX Extend-C18; column.usp.code_L1;500;21;18;350;1;11025;1,01605E+15
Thienodiazepines (CHEMONTID:0002313); None; eluent.2.meoh 0; Thermo Scientific Acclaim RSLC 120 C18; column.usp.code_L1;1000;21;22;300;2;11025;7,91563E+15
Thienodiazepines (CHEMONTID:0002313); None; eluent.2.meoh 0; Thermo Scientific Acclaim RSLC 120 C18; column.usp.code_L1;1000;21;22;300;2;11025;1,05566E+16
Thienodiazepines (CHEMONTID:0002313); eluent.1.h2o 0; eluent.2.acn 0; Waters ACQUITY UPLC BEH C18; column.usp.code_L1;500;21;17;400;6;18375;5,16707E+15
